UserID,SessionID,ProductID,CartEvent,OrderID,OrderStatus,PaymentMethod,Timestamp
U0027,S0125,P0050,add,O4137,No order,None,2024-01-11 23:00:00
U0097,S0263,P0013,remove,No Order,No order,Debit Card,2024-01-13 3:15:00
U0045,S0286,P0022,view,No Order,No Order,Debit Card,2024-01-05 21:04:00
U0074,S0026,P0019,view,No Order,No order,None,2024-01-10 2:21:00
U0043,S0174,P0001,view,O4141,Pending,None,2024-01-27 11:53:00
U0054,S0294,P0038,purchase,No Order,Shipped,None,2024-01-13 2:20:00
U0019,S0280,P0013,remove,No Order,No order,None,2024-01-29 18:13:00
U0027,S0161,P0003,remove,O4144,No order,Credit Card,2024-01-25 3:50:00
U0068,S0138,P0007,remove,O4145,No Order,None,2024-01-11 20:56:00
U0039,S0130,P0043,add,No Order,No order,Credit Card,2024-01-16 4:07:00
U0023,S0154,P0028,view,No Order,No order,None,2024-01-13 14:16:00
U0029,S0191,P0009,remove,O4148,No order,Credit Card,2024-01-15 23:19:00
U0064,S0250,P0035,view,O4149,Pending,None,2024-01-21 4:02:00
U0072,S0132,P0009,add,O4150,No order,None,2024-01-07 0:08:00
U0073,S0246,P0039,remove,O4151,Pending,None,2024-01-04 13:54:00
U0023,S0022,P0008,remove,O4152,No Order,Paypal,2024-01-08 16:58:00
U0077,S0104,P0029,add,No Order,Canceled,None,2024-01-19 0:16:00
U0072,S0073,P0014,view,No Order,Pending,Paypal,2024-01-06 15:27:00
U0057,S0111,P0039,remove,No Order,No Order,Debit Card,2024-01-24 11:50:00
U0016,S0001,P0029,purchase,No Order,No order,None,2024-01-14 14:47:00
U0021,S0205,P0015,view,No Order,No order,None,2024-01-16 0:45:00
U0098,S0108,P0032,view,No Order,No Order,None,2024-01-21 4:08:00
U0072,S0041,P0020,remove,No Order,No order,None,2024-01-26 9:41:00
U0015,S0294,P0041,add,O4160,No Order,Debit Card,2024-01-24 15:35:00
U0027,S0241,P0034,purchase,O4161,No order,None,2024-01-04 17:59:00
U0090,S0292,P0027,purchase,O4162,Canceled,Debit Card,2024-01-16 3:51:00
U0024,S0145,P0034,view,O4163,No order,None,2024-01-10 14:52:00
U0009,S0200,P0011,purchase,O4164,No order,Credit Card,2024-01-25 7:38:00
U0099,S0046,P0009,view,O4165,No Order,None,2024-01-17 18:53:00
U0072,S0048,P0047,purchase,No Order,Canceled,Credit Card,2024-01-17 11:28:00
U0098,S0114,P0020,view,O4167,No order,None,2024-01-10 6:00:00
U0057,S0089,P0042,purchase,O4168,Delivered,None,2024-01-30 2:38:00
U0071,S0076,P0037,view,O4169,No order,None,2024-01-28 8:35:00
U0062,S0078,P0033,view,No Order,No Order,None,2024-01-07 7:11:00
U0098,S0131,P0017,remove,No Order,No order,None,2024-01-30 15:16:00
U0077,S0282,P0043,view,No Order,Canceled,None,2024-01-04 14:14:00
U0086,S0163,P0023,add,No Order,No order,Credit Card,2024-01-21 6:27:00
U0082,S0184,P0008,remove,No Order,No order,Paypal,2024-01-02 10:55:00
U0072,S0001,P0027,add,O4175,No order,None,2024-01-03 8:23:00
U0009,S0181,P0048,view,No Order,No order,None,2024-01-29 3:10:00
U0050,S0013,P0036,purchase,No Order,No order,Paypal,2024-01-08 16:05:00
U0041,S0064,P0037,view,O4178,No Order,None,2024-01-25 5:56:00
U0057,S0067,P0006,view,No Order,No order,Debit Card,2024-01-28 20:20:00
U0017,S0053,P0001,remove,No Order,No order,Paypal,2024-01-06 18:05:00
U0078,S0185,P0005,remove,No Order,No order,None,2024-01-06 4:05:00
U0011,S0208,P0009,purchase,O4182,Pending,Paypal,2024-01-15 18:03:00
U0068,S0202,P0041,remove,O4183,No order,None,2024-01-04 6:19:00
U0096,S0197,P0008,add,No Order,No Order,None,2024-01-25 12:02:00
U0050,S0181,P0015,view,O4185,No order,None,2024-01-16 7:12:00
U0028,S0073,P0036,add,O4186,Pending,None,2024-01-25 8:52:00
U0041,S0084,P0021,add,O4187,No order,None,2024-01-14 20:40:00
U0069,S0009,P0041,purchase,No Order,No order,None,2024-01-15 9:51:00
U0018,S0223,P0019,add,No Order,Canceled,None,2024-01-26 13:56:00
U0038,S0068,P0019,purchase,No Order,No order,Credit Card,2024-01-25 6:56:00
U0050,S0082,P0030,add,No Order,No order,Paypal,2024-01-23 19:52:00
U0038,S0245,P0028,view,No Order,No order,None,2024-01-25 15:33:00
U0082,S0081,P0017,add,O4193,No order,None,2024-01-25 20:39:00
U0081,S0281,P0038,remove,O4194,No order,None,2024-01-12 18:16:00
U0009,S0251,P0018,remove,O4195,No Order,None,2024-01-28 4:13:00
U0061,S0019,P0025,purchase,O4196,No order,Paypal,2024-01-09 10:34:00
U0002,S0186,P0029,view,O4197,No order,None,2024-01-01 18:10:00
U0028,S0204,P0025,add,O4198,No Order,None,2024-01-06 20:03:00
U0067,S0273,P0004,add,O4199,Pending,Credit Card,2024-01-23 5:04:00
U0018,S0262,P0013,add,O4200,No Order,Debit Card,2024-01-20 1:17:00
U0070,S0061,P0008,purchase,O4201,Pending,None,2024-01-13 8:00:00
U0055,S0246,P0029,purchase,O4202,Canceled,None,2024-01-01 3:10:00
U0055,S0124,P0021,remove,No Order,Pending,None,2024-01-09 8:09:00
U0039,S0226,P0003,remove,O4204,No Order,Debit Card,2024-01-17 7:43:00
U0075,S0120,P0024,remove,No Order,No Order,Credit Card,2024-01-06 4:26:00
U0030,S0128,P0016,purchase,No Order,Pending,Credit Card,2024-01-30 8:38:00
U0096,S0199,P0030,purchase,No Order,Delivered,None,2024-01-04 3:33:00
U0030,S0269,P0038,add,O4208,No order,None,2024-01-15 16:41:00
U0046,S0009,P0031,add,O4209,No order,None,2024-01-21 20:19:00
U0035,S0046,P0024,purchase,O4210,Canceled,None,2024-01-09 9:19:00
U0025,S0071,P0010,purchase,O4211,No order,Credit Card,2024-01-02 5:19:00
U0027,S0117,P0030,view,O4212,Canceled,None,2024-01-01 5:07:00
U0092,S0053,P0005,view,O4213,Pending,None,2024-01-26 19:43:00
U0055,S0068,P0040,add,O4214,Canceled,None,2024-01-09 23:30:00
U0045,S0232,P0015,view,No Order,No Order,Paypal,2024-01-13 21:43:00
U0058,S0067,P0021,view,O4216,Canceled,None,2024-01-30 17:13:00
U0053,S0030,P0008,remove,No Order,No order,None,2024-01-18 19:52:00
U0004,S0169,P0042,view,No Order,No order,Credit Card,2024-01-08 0:23:00
U0060,S0036,P0034,add,O4219,Pending,None,2024-01-02 14:33:00
U0036,S0234,P0037,add,No Order,Canceled,None,2024-01-25 19:51:00
U0075,S0117,P0011,add,O4221,Pending,Credit Card,2024-01-26 13:56:00
U0093,S0054,P0018,add,No Order,No order,Credit Card,2024-01-16 0:38:00
U0011,S0230,P0048,view,O4223,No order,Debit Card,2024-01-02 18:29:00
U0048,S0049,P0002,view,No Order,Pending,None,2024-01-03 12:17:00
U0051,S0029,P0011,view,No Order,No Order,None,2024-01-11 1:13:00
U0093,S0090,P0017,purchase,O4226,Canceled,None,2024-01-23 0:04:00
U0051,S0010,P0012,view,O4227,No Order,None,2024-01-30 13:15:00
U0015,S0167,P0037,purchase,No Order,Canceled,None,2024-01-14 2:50:00
U0080,S0194,P0049,remove,O4229,No order,Credit Card,2024-01-11 3:56:00
U0043,S0252,P0007,add,No Order,No order,None,2024-01-30 9:07:00
U0091,S0147,P0041,add,O4231,No order,Paypal,2024-01-28 12:06:00
U0082,S0266,P0003,view,No Order,No Order,None,2024-01-02 9:56:00
U0036,S0164,P0043,remove,No Order,No order,Debit Card,2024-01-24 0:24:00
U0044,S0021,P0033,purchase,O4234,Delivered,None,2024-01-20 14:14:00
U0051,S0114,P0028,remove,O4235,No order,None,2024-01-03 3:10:00
U0049,S0203,P0022,view,No Order,Pending,Paypal,2024-01-06 4:51:00
U0066,S0057,P0043,purchase,O4237,Shipped,None,2024-01-06 18:35:00
U0051,S0111,P0037,add,No Order,No Order,None,2024-01-23 21:25:00
U0093,S0097,P0048,purchase,No Order,No order,Credit Card,2024-01-02 17:46:00
U0039,S0182,P0006,remove,O4240,No Order,None,2024-01-08 10:22:00
U0025,S0172,P0014,add,No Order,No order,None,2024-01-03 8:24:00
U0043,S0053,P0041,remove,No Order,No Order,None,2024-01-28 15:51:00
U0025,S0171,P0011,remove,O4243,No order,Credit Card,2024-01-05 12:55:00
U0011,S0212,P0010,remove,No Order,Canceled,None,2024-01-09 8:31:00
U0004,S0249,P0012,remove,O4245,No order,None,2024-01-04 9:29:00
U0063,S0150,P0049,view,O4246,Pending,None,2024-01-26 3:54:00
U0004,S0044,P0017,purchase,O4247,Canceled,None,2024-01-16 3:27:00
U0054,S0200,P0039,remove,No Order,Canceled,None,2024-01-03 14:29:00
U0010,S0005,P0012,add,O4249,No order,None,2024-01-04 5:55:00
U0005,S0116,P0009,purchase,No Order,Shipped,None,2024-01-26 3:02:00
U0007,S0066,P0035,view,O4251,Pending,None,2024-01-01 5:03:00
U0035,S0176,P0033,add,O4252,No order,None,2024-01-19 20:59:00
U0066,S0018,P0023,remove,No Order,No Order,None,2024-01-14 13:12:00
U0071,S0210,P0044,add,No Order,No order,None,2024-01-14 14:54:00
U0068,S0005,P0017,view,O4255,No order,None,2024-01-19 8:02:00
U0004,S0006,P0040,purchase,No Order,Pending,Credit Card,2024-01-01 23:30:00
U0080,S0088,P0046,view,No Order,No order,None,2024-01-08 17:08:00
U0097,S0286,P0002,add,No Order,No order,Debit Card,2024-01-23 0:41:00
U0023,S0297,P0007,view,O4259,No order,Paypal,2024-01-29 16:51:00
U0020,S0081,P0026,purchase,O4260,Canceled,None,2024-01-04 1:23:00
U0063,S0210,P0036,remove,No Order,No order,None,2024-01-27 10:39:00
U0016,S0116,P0027,view,O4262,Pending,None,2024-01-12 12:30:00
U0025,S0056,P0011,add,No Order,No order,None,2024-01-01 4:42:00
U0054,S0241,P0021,add,No Order,No Order,Debit Card,2024-01-07 3:36:00
U0028,S0095,P0043,remove,No Order,No order,Debit Card,2024-01-27 13:22:00
U0003,S0052,P0033,purchase,O4266,Pending,None,2024-01-23 5:38:00
U0024,S0069,P0006,view,No Order,Canceled,None,2024-01-14 15:50:00
U0005,S0134,P0042,view,No Order,Pending,None,2024-01-19 9:39:00
U0053,S0254,P0029,add,O4269,No order,None,2024-01-08 14:14:00
U0072,S0086,P0040,view,O4270,No order,Debit Card,2024-01-19 21:15:00
U0010,S0007,P0028,add,O4271,No order,None,2024-01-14 11:32:00
U0070,S0021,P0045,add,O4272,No order,None,2024-01-18 0:41:00
U0048,S0148,P0012,remove,No Order,No order,None,2024-01-22 15:01:00
U0003,S0085,P0028,remove,O4274,Canceled,Paypal,2024-01-28 16:25:00
U0060,S0126,P0041,purchase,O4275,No order,Debit Card,2024-01-01 11:34:00
U0010,S0134,P0044,remove,O4276,Canceled,Credit Card,2024-01-10 7:28:00
U0076,S0095,P0036,remove,No Order,No order,None,2024-01-07 17:13:00
U0049,S0146,P0004,add,O4278,No Order,None,2024-01-21 20:52:00
U0075,S0086,P0049,add,O4279,No order,Debit Card,2024-01-16 20:16:00
U0071,S0006,P0010,remove,O4280,No order,Debit Card,2024-01-02 18:54:00
U0007,S0198,P0033,add,No Order,No Order,None,2024-01-17 9:39:00
U0067,S0139,P0037,remove,O4282,No order,None,2024-01-30 6:08:00
U0086,S0117,P0031,remove,O4283,Pending,None,2024-01-08 18:31:00
U0073,S0128,P0006,add,O4284,No order,Paypal,2024-01-07 15:50:00
U0046,S0165,P0020,remove,O4285,No order,Paypal,2024-01-25 6:25:00
U0042,S0284,P0042,view,O4286,Canceled,None,2024-01-22 10:22:00
U0081,S0102,P0010,purchase,No Order,Pending,None,2024-01-12 15:32:00
U0082,S0077,P0025,view,O4288,Pending,Debit Card,2024-01-26 23:06:00
U0013,S0155,P0019,add,O4289,No order,Paypal,2024-01-24 1:52:00
U0023,S0231,P0014,purchase,O4290,No order,None,2024-01-01 18:39:00
U0083,S0170,P0018,purchase,O4291,Canceled,None,2024-01-23 10:07:00
U0048,S0282,P0007,view,No Order,No order,None,2024-01-22 2:56:00
U0057,S0261,P0049,remove,No Order,No order,Debit Card,2024-01-23 4:27:00
U0071,S0280,P0008,purchase,O4294,No order,None,2024-01-11 11:19:00
U0093,S0056,P0041,view,No Order,Pending,None,2024-01-04 17:23:00
U0018,S0291,P0026,view,No Order,No order,Debit Card,2024-01-26 3:43:00
U0015,S0039,P0013,purchase,O4297,Canceled,None,2024-01-14 0:42:00
U0097,S0294,P0042,purchase,No Order,No order,Paypal,2024-01-08 12:55:00
U0074,S0017,P0027,purchase,No Order,No order,None,2024-01-06 4:58:00
U0014,S0087,P0016,purchase,No Order,Canceled,None,2024-01-21 19:31:00
U0003,S0104,P0024,add,No Order,No order,None,2024-01-21 13:12:00
U0069,S0144,P0013,view,O4302,No Order,None,2024-01-02 12:32:00
U0031,S0033,P0020,add,No Order,No Order,None,2024-01-26 14:48:00
U0035,S0112,P0021,remove,O4304,No order,None,2024-01-22 4:35:00
U0055,S0238,P0031,view,No Order,Canceled,None,2024-01-25 4:47:00
U0056,S0094,P0035,purchase,No Order,No order,None,2024-01-18 16:09:00
U0034,S0070,P0003,remove,O4307,Canceled,None,2024-01-04 22:57:00
U0088,S0019,P0018,add,O4308,No order,None,2024-01-11 11:14:00
U0039,S0036,P0037,purchase,O4309,Canceled,Credit Card,2024-01-02 17:51:00
U0059,S0258,P0049,remove,No Order,Pending,Credit Card,2024-01-02 14:55:00
U0050,S0159,P0030,view,O4311,No order,Paypal,2024-01-16 13:11:00
U0058,S0100,P0004,remove,No Order,No Order,None,2024-01-04 15:12:00
U0086,S0029,P0036,add,O4313,Canceled,None,2024-01-21 12:05:00
U0076,S0177,P0005,remove,O4314,No Order,None,2024-01-07 9:04:00
U0027,S0291,P0031,remove,No Order,Canceled,None,2024-01-29 5:05:00
U0099,S0157,P0050,view,O4316,No order,None,2024-01-13 12:51:00
U0081,S0152,P0026,remove,No Order,Canceled,None,2024-01-22 22:54:00
U0097,S0156,P0040,remove,No Order,No order,Credit Card,2024-01-03 10:26:00
U0025,S0261,P0015,remove,O4319,No Order,Debit Card,2024-01-04 5:35:00
U0002,S0222,P0005,add,No Order,Pending,None,2024-01-20 14:46:00
U0067,S0187,P0003,remove,O4321,Canceled,Credit Card,2024-01-30 18:03:00
U0089,S0165,P0027,remove,No Order,No order,None,2024-01-23 4:41:00
U0072,S0063,P0021,purchase,O4323,Delivered,Credit Card,2024-01-02 14:02:00
U0068,S0257,P0035,add,O4324,Canceled,None,2024-01-22 19:29:00
U0045,S0030,P0013,purchase,No Order,Shipped,Credit Card,2024-01-08 15:15:00
U0088,S0046,P0012,purchase,O4326,No order,None,2024-01-16 12:23:00
U0043,S0274,P0001,view,O4327,No order,None,2024-01-06 0:21:00
U0098,S0223,P0012,view,O4328,Pending,Paypal,2024-01-25 12:17:00
U0052,S0190,P0024,view,O4329,No order,None,2024-01-13 2:44:00
U0094,S0244,P0033,purchase,O4330,Canceled,None,2024-01-02 1:41:00
U0028,S0018,P0047,add,O4331,No Order,Paypal,2024-01-06 15:31:00
U0048,S0053,P0026,view,O4332,Canceled,None,2024-01-26 7:53:00
U0077,S0216,P0046,view,O4333,No Order,Debit Card,2024-01-30 21:08:00
U0059,S0081,P0036,add,No Order,No order,Credit Card,2024-01-05 5:40:00
U0094,S0047,P0029,remove,No Order,Pending,None,2024-01-04 9:58:00
U0022,S0212,P0016,remove,O4336,No order,None,2024-01-24 12:25:00
U0005,S0092,P0026,purchase,O4337,Canceled,None,2024-01-14 0:54:00
U0051,S0232,P0042,add,O4338,No Order,None,2024-01-23 0:09:00
U0035,S0108,P0019,remove,O4339,No Order,Paypal,2024-01-30 16:26:00
U0053,S0043,P0049,view,O4340,No order,Credit Card,2024-01-09 19:35:00
U0094,S0281,P0002,purchase,No Order,Pending,None,2024-01-25 20:26:00
U0094,S0296,P0034,add,No Order,No Order,Debit Card,2024-01-25 23:38:00
U0034,S0097,P0050,view,No Order,No order,Debit Card,2024-01-24 19:30:00
U0055,S0086,P0047,add,No Order,No order,Paypal,2024-01-10 15:42:00
U0015,S0070,P0035,add,No Order,No order,None,2024-01-14 13:37:00
U0001,S0277,P0041,remove,No Order,Pending,Paypal,2024-01-06 18:09:00
U0047,S0194,P0017,view,O4347,No Order,None,2024-01-13 17:13:00
U0001,S0196,P0029,purchase,O4348,No order,None,2024-01-10 11:06:00
U0039,S0114,P0015,remove,No Order,No order,None,2024-01-02 0:48:00
U0007,S0165,P0040,remove,No Order,No order,None,2024-01-20 13:25:00
U0095,S0284,P0015,view,No Order,No order,Credit Card,2024-01-24 23:29:00
U0052,S0251,P0032,purchase,O4352,No order,Credit Card,2024-01-27 16:54:00
U0026,S0271,P0045,view,No Order,No Order,None,2024-01-03 15:04:00
U0069,S0096,P0001,purchase,O4354,Delivered,None,2024-01-07 13:07:00
U0020,S0070,P0040,remove,No Order,No Order,None,2024-01-13 5:37:00
U0075,S0280,P0046,remove,No Order,No order,Paypal,2024-01-19 1:52:00
U0047,S0253,P0005,remove,No Order,No Order,Paypal,2024-01-16 1:28:00
U0001,S0140,P0021,add,O4358,No order,Credit Card,2024-01-21 18:30:00
U0021,S0135,P0011,add,O4359,Canceled,Credit Card,2024-01-02 22:55:00
U0061,S0281,P0036,purchase,O4360,Delivered,None,2024-01-11 18:14:00
U0017,S0276,P0041,view,No Order,Pending,Debit Card,2024-01-02 0:44:00
U0072,S0273,P0023,add,No Order,No order,None,2024-01-11 17:51:00
U0041,S0206,P0033,purchase,O4363,Canceled,None,2024-01-19 9:19:00
U0096,S0264,P0042,view,O4364,Canceled,Credit Card,2024-01-29 13:44:00
U0091,S0158,P0031,view,O4365,No Order,None,2024-01-26 18:58:00
U0033,S0019,P0029,add,O4366,No Order,None,2024-01-10 20:49:00
U0051,S0191,P0032,add,No Order,No order,Credit Card,2024-01-12 8:12:00
U0069,S0182,P0016,purchase,O4368,No order,None,2024-01-02 1:26:00
U0087,S0196,P0008,remove,O4369,No order,Paypal,2024-01-19 6:31:00
U0078,S0039,P0045,view,No Order,No Order,Paypal,2024-01-17 4:04:00
U0025,S0008,P0045,view,No Order,No Order,Debit Card,2024-01-28 5:58:00
U0056,S0029,P0008,add,No Order,No order,Paypal,2024-01-02 22:03:00
U0005,S0260,P0003,purchase,No Order,Delivered,None,2024-01-17 20:22:00
U0090,S0201,P0019,view,O4374,No order,None,2024-01-29 0:32:00
U0099,S0124,P0046,purchase,O4375,Pending,Debit Card,2024-01-18 18:39:00
U0095,S0046,P0032,add,No Order,No Order,None,2024-01-16 22:16:00
U0042,S0065,P0022,view,O4377,No order,None,2024-01-01 21:51:00
U0082,S0042,P0004,view,O4378,No Order,Debit Card,2024-01-17 1:01:00
U0036,S0125,P0048,remove,O4379,No order,None,2024-01-19 13:14:00
U0095,S0002,P0040,purchase,O4380,No order,None,2024-01-14 21:05:00
U0057,S0125,P0007,view,No Order,Canceled,None,2024-01-17 21:06:00
U0065,S0039,P0044,view,O4382,No order,None,2024-01-03 7:12:00
U0092,S0001,P0010,purchase,O4383,No order,None,2024-01-04 18:54:00
U0083,S0172,P0036,view,No Order,No Order,Paypal,2024-01-20 11:11:00
U0100,S0170,P0017,view,No Order,Pending,Debit Card,2024-01-09 17:19:00
U0066,S0247,P0006,view,O4386,No order,Paypal,2024-01-25 15:42:00
U0086,S0168,P0035,remove,No Order,No order,None,2024-01-25 22:59:00
U0051,S0258,P0017,view,O4388,Pending,None,2024-01-19 2:24:00
U0031,S0240,P0012,add,No Order,No order,None,2024-01-15 16:45:00
U0083,S0124,P0029,add,O4390,No order,None,2024-01-28 22:22:00
U0045,S0186,P0023,remove,No Order,No order,None,2024-01-15 15:05:00
U0083,S0291,P0023,add,O4392,No order,None,2024-01-27 13:53:00
U0040,S0193,P0011,view,O4393,No order,None,2024-01-18 11:07:00
U0021,S0023,P0035,remove,No Order,No Order,None,2024-01-20 16:17:00
U0087,S0283,P0039,purchase,No Order,Canceled,Debit Card,2024-01-15 8:13:00
U0094,S0294,P0024,view,O4396,Pending,Credit Card,2024-01-02 12:36:00
U0058,S0212,P0006,add,No Order,No order,Debit Card,2024-01-12 6:38:00
U0089,S0209,P0001,remove,O4398,No order,None,2024-01-09 15:17:00
U0067,S0251,P0030,add,No Order,No order,Debit Card,2024-01-03 22:58:00
U0092,S0266,P0017,remove,No Order,Pending,Paypal,2024-01-13 8:00:00
U0079,S0103,P0042,view,No Order,No order,None,2024-01-21 4:12:00
U0013,S0133,P0023,purchase,O4402,No order,None,2024-01-30 5:33:00
U0093,S0118,P0011,purchase,No Order,No order,None,2024-01-26 18:05:00
U0044,S0074,P0005,remove,O4404,No Order,None,2024-01-30 2:48:00
U0074,S0187,P0015,purchase,O4405,Pending,None,2024-01-09 13:02:00
U0008,S0272,P0049,add,No Order,No order,None,2024-01-29 16:31:00
U0081,S0006,P0019,purchase,No Order,No order,Debit Card,2024-01-22 0:48:00
U0012,S0248,P0026,purchase,No Order,No order,None,2024-01-06 1:41:00
U0061,S0258,P0011,view,No Order,No Order,Paypal,2024-01-26 11:13:00
U0099,S0014,P0034,view,O4410,Pending,None,2024-01-13 23:37:00
U0051,S0098,P0043,purchase,O4411,No order,Credit Card,2024-01-21 5:07:00
U0048,S0215,P0042,purchase,O4412,Delivered,None,2024-01-14 16:09:00
U0041,S0091,P0017,view,No Order,Canceled,Credit Card,2024-01-11 6:59:00
U0003,S0161,P0004,view,No Order,No order,None,2024-01-13 16:21:00
U0062,S0008,P0009,add,O4415,No order,None,2024-01-21 9:21:00
U0051,S0213,P0037,purchase,No Order,No order,Paypal,2024-01-26 22:03:00
U0022,S0222,P0001,purchase,No Order,Delivered,None,2024-01-23 17:04:00
U0021,S0013,P0047,purchase,No Order,No order,None,2024-01-01 12:42:00
U0055,S0255,P0012,remove,O4419,Canceled,None,2024-01-22 1:59:00
U0032,S0104,P0036,add,No Order,No Order,Credit Card,2024-01-17 11:39:00
U0074,S0299,P0041,remove,No Order,Canceled,None,2024-01-10 14:20:00
U0070,S0055,P0014,add,No Order,No Order,None,2024-01-16 14:40:00
U0004,S0026,P0043,view,No Order,No order,None,2024-01-15 15:40:00
U0003,S0146,P0011,view,O4424,Pending,Paypal,2024-01-03 20:28:00
U0079,S0182,P0015,remove,O4425,Canceled,None,2024-01-02 11:00:00
U0048,S0152,P0036,add,O4426,Pending,None,2024-01-29 22:58:00
U0015,S0178,P0028,view,O4427,No order,None,2024-01-10 7:50:00
U0092,S0099,P0047,remove,O4428,No Order,None,2024-01-25 17:59:00
U0092,S0245,P0016,view,No Order,Canceled,None,2024-01-20 3:10:00
U0016,S0229,P0003,purchase,O4430,No order,None,2024-01-05 6:52:00
U0074,S0220,P0042,add,O4431,No order,None,2024-01-25 8:12:00
U0094,S0118,P0026,remove,No Order,No order,None,2024-01-15 5:47:00
U0062,S0137,P0039,add,O4433,Canceled,Debit Card,2024-01-15 13:37:00
U0073,S0134,P0031,purchase,No Order,Canceled,None,2024-01-06 10:53:00
U0048,S0056,P0011,view,O4435,No order,Credit Card,2024-01-05 21:55:00
U0016,S0237,P0007,view,No Order,No order,Credit Card,2024-01-30 16:18:00
U0058,S0021,P0030,remove,No Order,Canceled,Debit Card,2024-01-26 4:03:00
U0001,S0248,P0002,add,O4438,No order,None,2024-01-29 19:26:00
